Source_Framework,Source_Control_ID,Target_Framework,Target_Control_ID,Mapping_Category,Confidence
Directive (EU) 2022/2555 (NIS2),NIS2-21-6,Cloud Controls Matrix v4.0,CCM-THR-07,vulnerability_management,Medium
Directive (EU) 2022/2555 (NIS2),NIS2-21-6,Cloud Controls Matrix v4.0,CCM-THR-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,CIS Controls Version 8.1,08.01.2025,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-APP-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-AUD-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-BUS-11,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-11,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-CHA-12,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-GOV-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-HUM-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INF-11,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-11,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-INT-12,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-11,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-12,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-MOB-13,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-08,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-09,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-10,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-11,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-12,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-13,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-14,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-SUP-15,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-01,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-02,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-03,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-04,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-05,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-06,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-07,vulnerability_management,Medium
NIST Cybersecurity Framework 2.0,1.1,Cloud Controls Matrix v4.0,CCM-THR-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Directive (EU) 2022/2555 (NIS2),NIS2-21-1,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Directive (EU) 2022/2555 (NIS2),NIS2-21-3,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Directive (EU) 2022/2555 (NIS2),NIS2-21-4,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Directive (EU) 2022/2555 (NIS2),NIS2-21-5,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Directive (EU) 2022/2555 (NIS2),NIS2-21-6,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,NIST Cybersecurity Framework 2.0,1.1,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-APP-09,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-09,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-AUD-10,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-09,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-10,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-BUS-11,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-09,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-10,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-11,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-CHA-12,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-GOV-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-HUM-09,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-01,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-02,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-03,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-04,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-05,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-06,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-07,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-08,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-09,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-10,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INF-11,vulnerability_management,Medium
CIS Controls Version 8.1,08.01.2025,Cloud Controls Matrix v4.0,CCM-INT-01,vulnerability_management,Medium
